Sample	posterior	likelihood	prior	Tree.t:seq87_RBD_masked.CFheight	Tree.t:seq87_RBD_masked.CFlength	Tree.t:seq87_RBD_masked.nConv	Tree.t:seq87_RBD_masked.nUselessConvs	Tree.t:seq87_RBD_masked.meanEdgeLength	Tree.t:seq87_RBD_masked.meanDepartureHeight	Tree.t:seq87_RBD_masked.locus.seq87_RBD_masked.meanTractLength	Tree.t:seq87_RBD_masked.locus.seq87_RBD_masked.meanRegionLength	Tree.t:seq87_RBD_masked.locus.seq87_RBD_masked.meanStartSite	Tree.t:seq87_RBD_masked.locus.seq87_RBD_masked.meanEndSite	Tree.t:seq87_RBD_masked.locus.seq87_RBD_masked.randomStartSite	Tree.t:seq87_RBD_masked.locus.seq87_RBD_masked.randomEndSite	rho.t:seq87_RBD_masked	delta.t:seq87_RBD_masked	popSize.t:seq87_RBD_masked	clockRate.c:seq87_RBD_masked	gammaShape.s:seq87_RBD_masked	freqParameter.s:seq87_RBD_masked.1	freqParameter.s:seq87_RBD_masked.2	freqParameter.s:seq87_RBD_masked.3	freqParameter.s:seq87_RBD_masked.4	kappa.s:seq87_RBD_masked	ClockPrior.c:seq87_RBD_masked	deltaPrior.t:seq87_RBD_masked	FrequenciesPrior.s:seq87_RBD_masked	GammaShapePrior.s:seq87_RBD_masked	KappaPrior.s:seq87_RBD_masked	rhoPrior.t:seq87_RBD_masked	popSizePrior.t:seq87_RBD_masked	monophyletic(all)	logP(mrca(all))	mrca.date(all)
150000	-10275.049955770908	-9073.789500603098	-1201.2604551678107	794.3557495071312	8699.465875133306	19	0	104.56865480889974	109.25780739318655	223.0	28.26923076923077	267.89473684210526	489.89473684210526	400.0	305.0	2.7186874317901277E-6	324.35769689669405	1294.1818981001438	6.052599344446329E-4	0.3867295906598237	0.29613054365593017	0.18495914347487416	0.12520637634076395	0.3937039365284318	3.942651564208717	7.0231557139351	-5.659344168602168	0.0	-0.3867295906598237	-2.5581835713687315	-9.32591660098402	-13.815510557964274	0	-9.615805480084347	1225.6442504928687
160000	-10489.902119148766	-9252.888185446445	-1237.013933702322	713.7826839749895	8946.601696619215	20	1	78.97995796145628	93.72061055459517	185.25	25.344827586206897	255.9	440.15	507.0	453.0	2.0055343511862485E-6	281.3671885936921	1098.8762801578523	6.604946396272147E-4	0.36226027198856137	0.2928012027331459	0.17019954222373554	0.14344939919023542	0.3935498558528831	4.247760525730618	7.113447710337682	-4.9222728883124995	0.0	-0.36226027198856137	-2.6522390290899476	-10.007980346899325	-13.815510557964274	0	-9.615805480084347	1306.2173160250104
170000	-10449.934683445998	-9243.688098393965	-1206.2465850520339	735.0076495813673	9176.036407117454	19	0	83.30253531669482	125.57401629562432	162.21052631578948	24.0	127.73684210526316	288.94736842105266	170.0	647.0	2.28638562584321E-6	257.17256565163115	1170.47556410442	5.739775565099553E-4	0.33855113168811213	0.29394774057990125	0.18544018355244526	0.1442376811530556	0.3763743947145978	4.230407127887015	6.956982621094464	-4.8325604156316855	0.0	-0.33855113168811213	-2.646981194178589	-9.711319841653356	-13.815510557964274	0	-9.615805480084347	1284.9923504186327
180000	-10591.309196118105	-9331.484038344503	-1259.8251577736023	1323.3586979792528	11081.641323072632	20	0	247.01023287099787	177.3580611022697	153.0	22.96875	242.25	394.25	499.0	18.0	2.5889325754540304E-6	226.17046565175406	1286.828665236127	5.027605770635841E-4	0.324799447393163	0.29740112092017834	0.1919558869538979	0.12051217187575687	0.3901308202501669	4.403080935407882	6.765780118824973	-5.059849017476649	0.0	-0.324799447393163	-2.6988242374501397	-9.433991173583902	-13.815510557964274	0	-9.615805480084347	696.6413020207472
190000	-10339.854184487489	-9098.940586153803	-1240.9135983336862	1355.67898099286	12410.760636452018	18	0	305.92783272493256	142.4011275350706	206.05555555555554	26.25	196.66666666666666	401.72222222222223	0.0	305.0	1.3688565821392873E-6	277.6810283341624	1670.7292019975314	4.1077712355704304E-4	0.324799447393163	0.29740112092017834	0.1877688307274934	0.13346737176426723	0.381362676588061	4.403080935407882	6.435425480721117	-4.893485291223509	0.0	-0.324799447393163	-2.6988242374501397	-10.896987857161466	-13.815510557964274	0	-9.615805480084347	664.32101900714
200000	-10460.862504546853	-9189.14848650929	-1271.7140180375627	1150.3348259746708	12941.565988755154	19	0	293.5550218259024	185.00774062302224	166.52631578947367	23.4	239.89473684210526	405.42105263157896	0.0	642.0	2.1349036524615095E-6	316.36526250740667	1558.267388881096	4.1926377418549513E-4	0.30460785405695007	0.29433987511205884	0.2069767451672048	0.1395085889744161	0.35917479074632025	4.493085419622239	6.4698416355762145	-5.466370102138591	0.0	-0.30460785405695007	-2.7254364753858846	-9.865949977017987	-13.815510557964274	0	-9.615805480084347	869.6651740253292
210000	-10535.697135546001	-9462.323845527086	-1073.3732900189143	876.1394670601562	11074.105075355215	12	0	122.00110029812906	102.23176097871674	233.16666666666666	38.68421052631579	174.83333333333334	407.0	46.0	640.0	1.3198634505943933E-6	244.38488622396565	1286.098072891569	5.079534344102924E-4	0.35971627502088865	0.29433987511205884	0.18065263627655703	0.1395085889744161	0.385498899636968	4.412308618084328	6.781626584274761	-4.879727894280518	0.0	-0.35971627502088865	-2.701565403416039	-10.983730713327622	-13.815510557964274	0	-9.615805480084347	1143.8605329398438
220000	-10587.319329455995	-9317.709762333228	-1269.6095671227672	1381.755671523035	14221.837276328179	20	0	123.6902132028179	198.95827921223213	184.35	27.22222222222222	213.5	396.85	0.0	193.0	1.6875794204113648E-6	337.3735701251257	1701.072464762807	4.2135987304460184E-4	0.38151635574428155	0.30109962899430737	0.17923121135648415	0.1395085889744161	0.3801605706747923	4.412308618084328	6.4782187686446	-6.028295409414367	0.0	-0.38151635574428155	-2.701565403416039	-10.40525062687846	-13.815510557964274	0	-9.615805480084347	638.2443284769649
230000	-10372.574640590221	-9129.376998784199	-1243.1976418060212	1618.1818582421613	15663.269042863021	18	0	226.6304384001335	233.2812219986464	222.72222222222223	28.26923076923077	223.94444444444446	445.6666666666667	719.0	346.0	1.3428260667921371E-6	230.70344154713928	1834.6565653563944	3.820649195317536E-4	0.3781642015041475	0.2851042046230196	0.17923121135648415	0.1395085889744161	0.39615599504608007	4.888788540706408	6.3130543930630125	-5.002619206069196	0.0	-0.3781642015041475	-2.83926785736862	-10.942639841739435	-13.815510557964274	0	-9.615805480084347	401.8181417578387
240000	-10351.154738648487	-9039.100399454519	-1312.0543391939675	1591.0893490609703	16352.00364486635	20	1	563.1386968094255	409.10674562866524	242.05	26.25	252.35	493.4	404.0	62.0	1.8266963209476814E-6	338.73171919012776	2143.367784665053	2.965197343938718E-4	0.33279187199327304	0.30250526098822117	0.18491319854835384	0.14570938061001001	0.3668721598534148	4.494753381488941	5.894160843266888	-6.070698259959445	0.0	-0.33279187199327304	-2.7259270535771645	-10.222016927109422	-13.815510557964274	0	-9.615805480084347	428.91065093902967
250000	-10298.402204225044	-9056.553454199176	-1241.848750025868	1532.5994543068016	15107.167047204877	18	0	191.8771022345703	279.1549885878944	214.61111111111111	28.26923076923077	273.27777777777777	486.8888888888889	718.0	334.0	1.5577315817537732E-6	275.62755491954755	2046.7413800086865	3.322878481359798E-4	0.3315613659276747	0.2953310702872513	0.19647354685259205	0.13757121072942324	0.37062417213073323	4.201232580823891	6.07919971162167	-4.879805633185514	0.0	-0.3315613659276747	-2.638117306444822	-10.592046236985654	-13.815510557964274	0	-9.615805480084347	487.4005456931984
260000	-10314.392674971788	-9126.330334735545	-1188.0623402362428	1126.530780611808	13983.945137565574	16	0	184.53612988368934	232.43150741258106	161.5625	30.625	250.625	411.1875	473.0	491.0	1.5276500416089472E-6	260.6832917830956	1963.5977912373273	3.9099957112618584E-4	0.3024028164157988	0.2953310702872513	0.18911552516939203	0.14107167767822348	0.37448172686513304	4.212857901005408	6.352115474192226	-4.831054916164987	0.0	-0.3024028164157988	-2.6416530208824467	-10.637783676819941	-13.815510557964274	0	-9.615805480084347	893.469219388192
270000	-10495.351148486581	-9248.902496215815	-1246.4486522707657	1409.283540024372	15724.16062999527	17	1	265.52019000287686	226.24081290133478	155.47058823529412	29.458333333333332	234.11764705882354	388.5882352941176	405.0	33.0	2.0468702830404345E-6	168.11056458897525	2202.3504912752237	3.119134669856489E-4	0.3256510148032887	0.2935727599542768	0.18911552516939203	0.14282998801119798	0.37448172686513304	4.736420278961359	5.9755395368289825	-6.519695206664196	0.0	-0.3256510148032887	-2.7960317816244995	-9.961519210042058	-13.815510557964274	0	-9.615805480084347	610.7164599756279
280000	-10348.206322403461	-9038.157769648551	-1310.0485527549097	1888.2025770281557	16700.12900080167	20	1	407.1690440116903	304.45941956407285	179.1	24.5	239.85	417.95	277.0	734.0	1.028391007315113E-6	264.9960945579388	1964.9182650332323	3.3328114434064935E-4	0.33566983299447745	0.2935727599542768	0.1897876133523946	0.1421578998281954	0.37448172686513304	4.736420278961359	6.084135461205624	-4.835953730799192	0.0	-0.33566983299447745	-2.7960317816244995	-11.58652410114418	-13.815510557964274	0	-9.615805480084347	131.7974229718443
290000	-10329.000030042438	-9023.102549091573	-1305.8974809508647	1426.9925520690583	15520.722427609555	20	1	498.6740386272124	348.4226683852297	155.25	26.25	308.25	462.5	514.0	33.0	1.3473283292441403E-6	206.31512763861934	2049.7314541042756	3.5640418805015607E-4	0.3461336159603389	0.29741614917349374	0.1897876133523946	0.13831451060897842	0.37448172686513304	5.047690313395662	6.195937261762025	-5.407374642724365	0.0	-0.3461336159603389	-2.8835969568492277	-10.93467424727809	-13.815510557964274	0	-9.615805480084347	593.0074479309417
300000	-10288.486727988146	-9044.089631815483	-1244.3970961726632	1575.7775546492896	15908.395199446002	17	0	414.2141586749267	325.326479579559	180.35294117647058	25.88888888888889	177.23529411764707	356.5882352941176	0.0	312.0	1.5017010511156726E-6	313.7951732635515	2087.1762811580174	3.29394236139349E-4	0.31717887469153594	0.2959018725772726	0.19839820286164508	0.13982878720519956	0.36587113735588256	5.047690313395662	6.064758692189841	-5.409745671923924	0.0	-0.31717887469153594	-2.8835969568492277	-10.678045683347364	-13.815510557964274	0	-9.615805480084347	444.22244535071036
310000	-10510.192775110172	-9210.690077713021	-1299.50269739715	1289.5240637478946	15673.672606464193	19	2	453.8950440852922	343.7745196033906	177.26315789473685	25.344827586206897	265.4736842105263	441.7368421052632	611.0	604.0	1.043357841853788E-6	218.22312487867217	2464.376091313133	3.2957185518572493E-4	0.3115157408450898	0.2959018725772726	0.17632565842443776	0.13982878720519956	0.3879436817930899	4.715536393380827	6.065647807654347	-5.180022997613423	0.0	-0.3115157408450898	-2.7900486562792617	-11.551195839789989	-13.815510557964274	0	-9.615805480084347	730.4759362521054
320000	-10363.151831859872	-9071.140423221168	-1292.0114086387039	1511.496524181049	16281.303981489107	19	0	220.4203195304238	393.2920910366653	195.31578947368422	24.5	268.10526315789474	462.42105263157896	9.0	646.0	1.9105641006563592E-6	201.35972765885916	1753.48213785245	3.644392160770728E-4	0.3435058309254429	0.2926628615994753	0.19898995089217203	0.12147944797474824	0.38686773953360426	4.715536393380827	6.233396410466524	-5.5186978466814525	0.0	-0.3435058309254429	-2.7900486562792617	-10.118877046599408	-13.815510557964274	0	-9.615805480084347	508.5034758189511
330000	-10621.908320299292	-9330.601073514006	-1291.3072467852846	1227.7769306069215	12661.076654139099	20	1	97.95767418006265	180.45214899672027	206.45	23.70967741935484	241.55	447.0	293.0	734.0	2.3825627338816695E-6	236.11048151759942	1806.9903110119378	4.178117870520448E-4	0.3435058309254429	0.2926628615994753	0.19665625364300449	0.13986442611610633	0.3708164586414137	4.669441666655652	6.464010096778771	-4.94510335729701	0.0	-0.3435058309254429	-2.7767931910188515	-9.618940111541326	-13.815510557964274	0	-9.615805480084347	792.2230693930785
340000	-10972.64337377283	-9685.311660587951	-1287.3317131848778	1708.4013948054596	14401.385808833567	20	1	302.6965715877228	290.1872762704231	201.3	27.22222222222222	317.15	517.45	522.0	633.0	1.309691833065852E-6	281.88852052404263	1740.3276231387517	4.287432043788435E-4	0.32021372321983826	0.3051495638993616	0.1954486598630018	0.12831530629959145	0.371086469938045	4.739087391078437	6.507337680825384	-4.9267830047791055	0.0	-0.32021372321983826	-2.796794892533776	-11.002185651059067	-13.815510557964274	0	-9.615805480084347	311.59860519454037
350000	-10188.142212181181	-9084.928794796393	-1103.2134173847885	1270.797094248767	13477.720173341746	13	0	211.30959286122078	313.1571793471922	186.69230769230768	38.68421052631579	239.07692307692307	424.7692307692308	0.0	603.0	9.202982725727262E-7	231.57267749020875	1913.6851384010793	4.263867230394412E-4	0.33740451560641455	0.3027744706905564	0.19464235660674048	0.13149670276465797	0.371086469938045	4.397785451637753	6.498109829865706	-4.992584071647956	0.0	-0.33740451560641455	-2.6972498405853047	-11.85979874444433	-13.815510557964274	0	-9.615805480084347	749.202905751233
360000	-10363.777270430892	-9064.13241515023	-1299.6448552806605	1649.3290645041793	15790.563085435922	19	0	219.60358147761522	342.34738484380017	145.3684210526316	22.96875	267.0	411.36842105263156	503.0	155.0	1.8187410408256151E-6	277.4965854998725	1826.7143552092887	3.66315737322031E-4	0.33740451560641455	0.28837261507681977	0.19086424809733207	0.13395532286812534	0.3868078139577226	4.872657350889363	6.242041387951096	-4.892187639463688	0.0	-0.33740451560641455	-2.8347247308299597	-10.232071893535895	-13.815510557964274	0	-9.615805480084347	370.6709354958207
370000	-10447.827843530893	-9125.721295783827	-1322.106547747065	1727.1985862907143	18519.596202198412	20	1	338.2897787110269	380.2942211469331	127.75	25.344827586206897	317.55	444.3	480.0	734.0	1.3035744370740409E-6	315.36237667348547	2579.332017067373	2.7066991747934463E-4	0.3010654887177473	0.3099410323580714	0.17817289729984842	0.12069233705655634	0.39119373328552365	4.222192694685786	5.751583255878414	-5.443960088820196	0.0	-0.3010654887177473	-2.64448856601829	-11.013361201956675	-13.815510557964274	0	-9.615805480084347	292.8014137092857
380000	-10412.449121912177	-9209.827358744165	-1202.6217631680117	1360.8094891248752	16221.457013058514	16	0	394.0546199445324	325.3602409063484	245.6875	33.40909090909091	223.5625	468.25	0.0	341.0	9.842174881635334E-7	339.6868164198803	2019.9055192576384	2.9537088062681923E-4	0.3598464383779633	0.2887095594061351	0.1943520863653394	0.13558267366230561	0.3813556805662197	4.413534220724673	5.887981864856597	-6.10095928085996	0.0	-0.3598464383779633	-2.7019292590843125	-11.694192425608668	-13.815510557964274	0	-9.615805480084347	659.1905108751248
390000	-10598.489684178401	-9324.764258368275	-1273.725425810125	1690.1733271839746	16914.42456763048	18	0	566.4642487316055	308.59255384621457	250.44444444444446	26.25	152.94444444444446	402.3888888888889	189.0	607.0	1.3288128640202487E-6	234.3865454259783	1933.3780970472906	3.0164885782680857E-4	0.3162363972276634	0.3064707496441328	0.18323986726458935	0.13723101198461052	0.3730583711066672	4.413534220724673	5.921568354445641	-4.962171349675913	0.0	-0.3162363972276634	-2.7019292590843125	-10.967622771004718	-13.815510557964274	0	-9.615805480084347	329.8266728160254
400000	-10437.269033527344	-9152.847171463145	-1284.4218620641977	1827.4721863786688	16975.030485048435	19	0	212.52846993349402	263.60954160057	160.94736842105263	25.344827586206897	270.0	429.94736842105266	67.0	734.0	1.276490344420984E-6	240.2719800523392	2077.433482461995	2.945150393308958E-4	0.3330502281174527	0.30432839825032004	0.1798945214122739	0.13516098739785704	0.3806160929395488	4.490426274586404	5.883369288792947	-4.908800492843879	0.0	-0.3330502281174527	-2.7246541777694286	-11.06354556644404	-13.815510557964274	0	-9.615805480084347	192.52781362133123
410000	-10798.205288366124	-9451.943042844317	-1346.2622455218066	1914.356550833315	19975.38241108874	20	0	581.2768417328992	407.64023938966886	168.6	22.96875	264.35	431.95	124.0	349.0	1.8954119554880807E-6	230.89697048938763	2049.2012378795507	2.8183990067443736E-4	0.3261243853893792	0.2744033490708558	0.19661209411344155	0.13516098739785704	0.3938235694178454	3.88239874453356	5.814103524769765	-5.000358803971934	0.0	-0.3261243853893792	-2.539194122093806	-10.137134866662532	-13.815510557964274	0	-9.615805480084347	105.64344916668506
420000	-10407.384377961454	-9075.811853794767	-1331.572524166688	1721.56359100662	18492.74551271159	20	0	508.04760146975315	397.1359480241057	195.4	22.96875	250.4	444.8	464.0	223.0	1.5329569688980012E-6	213.23918193056386	2233.562685037074	3.054978838280921E-4	0.3229587037182156	0.28964950779828286	0.18346556563386585	0.13982315798444758	0.3870617685834035	5.090529081961101	5.94194367092774	-5.2682763599374	0.0	-0.3229587037182156	-2.8954183785750915	-10.629642750588612	-13.815510557964274	0	-9.615805480084347	298.4364089933799
430000	-10383.051632182536	-9051.543142950059	-1331.5084892324778	1830.145020653764	19493.162995083618	20	1	859.2595825647783	577.8508713463107	153.25	24.5	237.15	389.4	0.0	55.0	1.9193504772096593E-6	227.38506961880287	2227.286447254882	2.98508680418708E-4	0.346399681493702	0.28964950779828286	0.1914630954244254	0.13982315798444758	0.37906423879284395	4.758448761980339	5.904823489924879	-5.043708275386885	0.0	-0.346399681493702	-2.8023277574332655	-10.108363171622265	-13.815510557964274	0	-9.615805480084347	189.85497934623595
440000	-10449.808705664802	-9099.738830753791	-1350.0698749110113	1919.3845710426856	19954.300866454218	20	0	593.5837958268053	389.2109764379304	203.3	22.96875	239.55	441.85	0.0	734.0	1.286547262858952E-6	281.0950444718314	2636.1563928553533	2.8851483775107134E-4	0.34763788771516924	0.2924563369969569	0.1914630954244254	0.13701632878577355	0.37906423879284395	4.5105023950271725	5.850802523931979	-4.919961718886527	0.0	-0.34763788771516924	-2.7305545036316756	-11.04477490884629	-13.815510557964274	0	-9.615805480084347	100.6154289573144
450000	-10390.695460307905	-9086.707914491366	-1303.987545816539	1941.3861620308892	20098.480991924604	19	1	376.2121915131249	393.0438442996711	249.1578947368421	28.26923076923077	252.8421052631579	501.0	38.0	691.0	1.016316142064777E-6	280.822773260197	2567.695851868823	2.527140005412956E-4	0.3130756227628131	0.2985114887049325	0.17898505015641478	0.13701632878577355	0.385487132352879	4.437555385146039	5.648175521074707	-4.917679115881933	0.0	-0.3130756227628131	-2.709050224052133	-11.615441599908149	-13.815510557964274	0	-9.615805480084347	78.61383796911082
