Sample	posterior	likelihood	prior	Tree.t:seq87_RBD_masked.CFheight	Tree.t:seq87_RBD_masked.CFlength	Tree.t:seq87_RBD_masked.nConv	Tree.t:seq87_RBD_masked.nUselessConvs	Tree.t:seq87_RBD_masked.meanEdgeLength	Tree.t:seq87_RBD_masked.meanDepartureHeight	Tree.t:seq87_RBD_masked.locus.seq87_RBD_masked.meanTractLength	Tree.t:seq87_RBD_masked.locus.seq87_RBD_masked.meanRegionLength	Tree.t:seq87_RBD_masked.locus.seq87_RBD_masked.meanStartSite	Tree.t:seq87_RBD_masked.locus.seq87_RBD_masked.meanEndSite	Tree.t:seq87_RBD_masked.locus.seq87_RBD_masked.randomStartSite	Tree.t:seq87_RBD_masked.locus.seq87_RBD_masked.randomEndSite	rho.t:seq87_RBD_masked	delta.t:seq87_RBD_masked	popSize.t:seq87_RBD_masked	clockRate.c:seq87_RBD_masked	gammaShape.s:seq87_RBD_masked	freqParameter.s:seq87_RBD_masked.1	freqParameter.s:seq87_RBD_masked.2	freqParameter.s:seq87_RBD_masked.3	freqParameter.s:seq87_RBD_masked.4	kappa.s:seq87_RBD_masked	ClockPrior.c:seq87_RBD_masked	deltaPrior.t:seq87_RBD_masked	FrequenciesPrior.s:seq87_RBD_masked	GammaShapePrior.s:seq87_RBD_masked	KappaPrior.s:seq87_RBD_masked	rhoPrior.t:seq87_RBD_masked	popSizePrior.t:seq87_RBD_masked	monophyletic(all)	logP(mrca(all))	mrca.date(all)
100000	-10358.889343354716	-9219.943711200816	-1138.9456321538992	1191.7647329106967	6598.018928421263	20	0	55.5282306191549	143.7214347421208	130.05	25.0	248.75	377.8	606.0	57.0	6.7514651703001285E-6	217.85819101346058	453.84320400162505	0.001102705995551025	0.31821612276142003	0.30891644597967816	0.19637491102885293	0.13042337758006034	0.3642852654114085	4.5700759144499505	6.614238663633522	-5.186147951564413	0.0	-0.31821612276142003	-2.7479834943537127	-7.4247040542877265	-13.815510557964274	0	-9.615805480084347	828.2352670893033
110000	-10189.979165627326	-9167.582705184792	-1022.3964604425352	523.5470609388574	4756.268440622921	15	0	60.43596592130548	133.67339545438386	169.53333333333333	33.40909090909091	196.26666666666668	364.8	0.0	59.0	2.7720747881957096E-6	178.63560104754123	568.5065824699029	0.001135095136782048	0.3175510257609748	0.3136320175344855	0.183561168795733	0.13782082289860184	0.3649859907711796	4.5700759144499505	6.492275349179726	-6.1549946220117935	0.0	-0.3175510257609748	-2.7479834943537127	-9.283106091829445	-13.815510557964274	0	-9.615805480084347	1496.4529390611426
120000	-10259.429924107488	-9212.4065013679	-1047.0234227395895	381.50745788092047	4202.864325684678	16	0	40.98963120029508	94.41998797655064	143.5	28.96	330.0625	472.5625	122.0	734.0	5.51488815026402E-6	203.2784236353471	557.0289959739812	0.001201873495075624	0.34543388862607616	0.30644349511765595	0.1782718251829481	0.14682091378121026	0.3684637659181857	4.374708128964173	6.2040270731738305	-5.474428983691048	0.0	-0.34543388862607616	-2.6903774148883337	-7.8296697392037835	-13.815510557964274	0	-9.615805480084347	1638.4925421190796
130000	-10282.580064053447	-9166.792981692382	-1115.7870823610642	712.0240788705198	5111.369903524547	19	1	59.70638521844313	107.80399424704774	207.68421052631578	27.22222222222222	218.26315789473685	424.94736842105266	324.0	21.0	3.7191722048653944E-6	277.2184148657492	537.4700883753218	0.001195094864817402	0.35788200105364787	0.2951803393895435	0.19068074274118674	0.1361785443430594	0.3779603735262104	3.7617005451724737	6.235546512337971	-4.890256300730629	0.0	-0.35788200105364787	-2.500726412227462	-8.64761252953398	-13.815510557964274	0	-9.615805480084347	1307.9759211294802
140000	-10243.190215307299	-9147.182399638987	-1096.0078156683123	371.5189293931327	4061.5710947711973	18	0	35.81103761181087	66.93847897033032	114.66666666666667	23.70967741935484	295.1666666666667	408.8333333333333	322.0	266.0	5.328379971745736E-6	245.69151934914115	473.62958639046076	0.0011553141974842706	0.3298463806590245	0.29507332881357295	0.1991987850181319	0.12556797112660267	0.3801599150416926	4.103875682493853	6.410229845474166	-4.871908062340019	0.0	-0.3298463806590245	-2.608314002768857	-7.899555381879754	-13.815510557964274	0	-9.615805480084347	1648.4810706068674
150000	-10279.481394767883	-9142.308302731728	-1137.1730920361545	344.3557063337756	3888.3043894416332	20	0	36.58810147140183	61.17099860535169	232.9	22.272727272727273	220.7	452.6	0.0	50.0	4.46279410046149E-6	254.52914381704798	482.14293376382614	0.0012423403965069397	0.3298463806590245	0.27694260747133453	0.19738239251671663	0.13694322180921997	0.388731778202729	3.8253369652883253	6.005241537646766	-4.836947592107728	0.0	-0.3298463806590245	-2.5210798022037237	-8.264341739360203	-13.815510557964274	0	-9.615805480084347	1675.6442936662245
160000	-10598.368770687313	-9443.566200247527	-1154.8025704397862	1180.1759385344756	7542.4919643207995	19	0	69.23425423259472	137.11489028284885	289.63157894736844	27.22222222222222	199.6315789473684	488.2631578947368	321.0	734.0	4.5185829435782345E-6	265.49679029182636	697.0786769658782	0.0010246794253351453	0.2974240516749867	0.2919368563557726	0.18538973237127154	0.13081550717283913	0.39185790410011684	5.156021549942504	6.860189432423751	-4.837004479335282	0.0	-0.2974240516749867	-2.9133870503146255	-8.238521202574816	-13.815510557964274	0	-9.615805480084347	839.8240614655244
170000	-10634.752118185932	-9388.621017626985	-1246.1311005589464	2014.7854263335619	12428.415853275646	20	3	487.0404038732834	364.59544511333627	314.45	28.26923076923077	226.3	539.75	0.0	219.0	1.882039911805397E-6	312.88751500741915	1128.547983360355	6.478479422589019E-4	0.2894443279862114	0.2893684033367566	0.1727847065053893	0.1295805761946935	0.4082663139631607	4.834704118627672	7.095766403630031	-5.390379387364816	0.0	-0.2894443279862114	-2.8240039656679237	-10.153382690278532	-13.815510557964274	0	-9.615805480084347	5.2145736664381275
180000	-10380.230292070708	-9261.30312431371	-1118.9271677569982	939.0158155692756	9338.837049430243	15	2	234.08056463238808	139.25492573707243	201.86666666666667	38.68421052631579	299.93333333333334	500.8	682.0	231.0	1.9833180592368436E-6	325.8490206105318	1155.1695412668316	5.521890618780456E-4	0.3389142738096104	0.2848735870022924	0.17562018919369246	0.15165353670869797	0.38785268709531723	4.834704118627672	6.90446830828115	-5.6981802417060665	0.0	-0.3389142738096104	-2.8240039656679237	-10.03339236437294	-13.815510557964274	0	-9.615805480084347	1080.9841844307243
190000	-10349.792420008858	-9139.35513265737	-1210.4372873514874	824.4727098636828	9204.932343502427	20	0	63.07692235455686	169.56624506177963	162.1	26.25	392.9	554.0	624.0	734.0	2.747890405414156E-6	339.94434843679903	1129.823842139768	5.769755715184172E-4	0.3173670909201468	0.31204743913550165	0.16736930058684138	0.13476909732377879	0.3858141629538782	5.104418766689843	6.963795558101882	-6.109181308029685	0.0	-0.3173670909201468	-2.89923965445964	-9.302384395629948	-13.815510557964274	0	-9.615805480084347	1195.5272901363173
200000	-10351.819981905433	-9160.352682505292	-1191.4672994001405	1748.8605770233269	9803.972487211287	18	0	71.8345528307745	143.0352344869205	201.33333333333334	23.70967741935484	283.5	483.8333333333333	0.0	221.0	3.124964745429907E-6	326.73541453930943	916.8436793161518	6.904788965503159E-4	0.3221507542540076	0.31204743913550165	0.16736930058684138	0.13476909732377879	0.3858141629538782	4.395072691194612	7.148267172532017	-5.7216846493795135	0.0	-0.3221507542540076	-2.696442936488121	-9.021403962386145	-13.815510557964274	0	-9.615805480084347	271.13942297667313
210000	-10609.753350717709	-9541.092405808067	-1068.660944909642	1061.9413969435236	7970.010318533287	14	0	122.00538103231682	178.10170962091675	201.0	33.40909090909091	290.7142857142857	490.7142857142857	426.0	707.0	1.397030667718974E-6	250.57919956570848	989.5254980405779	8.060657507505591E-4	0.28581671744566295	0.3089448420196154	0.16736930058684138	0.12509613288233898	0.3985897245112043	4.733579279585636	7.18901497586901	-4.848711834797368	0.0	-0.28581671744566295	-2.7952186687930256	-10.848645438128848	-13.815510557964274	0	-9.615805480084347	958.0586030564764
220000	-10340.852436140676	-9134.240132272733	-1206.6123038679436	821.6590641960104	7996.108051781311	20	0	78.94629046065702	143.01736279237008	157.3	23.70967741935484	262.25	418.55	198.0	121.0	3.5619424998689303E-6	249.83099319962795	965.3034877329642	6.455355970789252E-4	0.3240147372445543	0.3135628760226305	0.16831640437492684	0.1305305427686211	0.38759017683382163	4.810186137245561	7.0923413520316165	-4.851643278494021	0.0	-0.3240147372445543	-2.8170544521327803	-8.739657013645232	-13.815510557964274	0	-9.615805480084347	1198.3409358039896
230000	-10520.12827170819	-9315.094154853112	-1205.0341168550783	1001.5989517430742	8853.986462597186	19	0	94.97655694847684	149.71948258885251	172.21052631578948	24.5	207.26315789473685	378.4736842105263	648.0	635.0	2.056378868545364E-6	276.6224007134141	938.9222488767896	7.023107210120649E-4	0.25786326302624396	0.29651178539830575	0.18995566374704748	0.13911203761577137	0.37442051323887543	4.196827439727174	7.159258305271927	-4.886222379728281	0.0	-0.25786326302624396	-2.6367762539626804	-9.950978947410276	-13.815510557964274	0	-9.615805480084347	1018.4010482569258
240000	-10422.947706894543	-9234.682660640365	-1188.265046254178	958.7008185218644	11288.545085715687	17	0	77.84228781016019	137.91963311184495	108.23529411764706	26.12	203.94117647058823	311.1764705882353	0.0	54.0	1.4039399725081598E-6	143.44193352315375	1340.8976084422827	5.264692461824884E-4	0.25786326302624396	0.31287484733257787	0.17881878530280718	0.1316627156866322	0.3766436516779828	4.618493848845531	6.835690421596313	-7.548118110797001	0.0	-0.25786326302624396	-2.762062015676613	-10.836954609089066	-13.815510557964274	0	-9.615805480084347	1061.2991814781356
250000	-10462.2461937841	-9250.79897847974	-1211.4472153043603	1196.9752245099594	10372.584878309688	18	0	186.37517910146354	245.86698656719534	142.77777777777777	24.5	192.0	333.77777777777777	196.0	228.0	1.969524153499809E-6	310.17229755739237	1370.2878711624376	4.888816501817068E-4	0.25786326302624396	0.30264580913163874	0.17881878530280718	0.1316627156866322	0.3868726898789219	4.748293067446797	6.721956807876033	-5.334413427070323	0.0	-0.25786326302624396	-2.799427068878269	-10.049329913293207	-13.815510557964274	0	-9.615805480084347	823.0247754900406
260000	-10590.835794916436	-9358.2056242584	-1232.6301706580355	1343.115733797089	13019.554643330812	18	0	296.1864660029362	263.18247080607637	207.72222222222223	26.25	257.0	463.72222222222223	323.0	734.0	2.2778010305149335E-6	254.11878499913263	1655.749234503292	4.2427268602299493E-4	0.2632967412074519	0.29931412337023267	0.19825370647565202	0.1300863643406655	0.3723458058134498	4.748293067446797	6.4897788728295405	-4.837879276610104	0.0	-0.2632967412074519	-2.799427068878269	-9.719774712638156	-13.815510557964274	0	-9.615805480084347	676.884266202911
270000	-10337.41772442922	-9076.297728755531	-1261.1199956736896	1302.1621034012044	13479.092959744532	20	0	270.73540278341994	345.8145252742597	146.85	25.555555555555557	296.45	442.3	492.0	349.0	1.958844422159226E-6	242.13928984445172	1614.0690430421055	4.007413221462308E-4	0.3610846899925215	0.3077039128668944	0.1839811112032338	0.13358804592050183	0.3747269300093699	4.768680899713683	6.393694301617906	-4.894762532084919	0.0	-0.3610846899925215	-2.805246970735096	-10.061754622655993	-13.815510557964274	0	-9.615805480084347	717.8378965987956
280000	-10306.23827439698	-9071.109302648627	-1235.1289717483521	1269.6837823930741	13114.338889035222	19	1	454.1252177823546	266.3609318984131	209.47368421052633	31.956521739130434	254.73684210526315	463.2105263157895	690.0	205.0	1.5032356600357126E-6	241.138734641395	1691.6271905249698	3.953903330677641E-4	0.3267331642395583	0.3077039128668944	0.1839811112032338	0.11989627203518854	0.3884187038946832	4.768680899713683	6.370986239560481	-4.902111004818361	0.0	-0.3267331642395583	-2.805246970735096	-10.675643266530262	-13.815510557964274	0	-9.615805480084347	750.3162176069259
290000	-10432.481624292468	-9143.330743738778	-1289.1508805536903	1369.2079534041738	14207.835555156069	20	0	157.2512725142595	244.48527602172666	97.85	23.7	291.45	388.3	0.0	435.0	1.6775130471735408E-6	143.02603965289995	1736.7372858583333	4.5325028400744407E-4	0.3267331642395583	0.2891441417563776	0.18525651384652617	0.13557328860972412	0.3900260557873721	4.942074070260791	6.599648567318868	-7.567543018489806	0.0	-0.3267331642395583	-2.85421822636229	-10.419153561317248	-13.815510557964274	0	-9.615805480084347	650.7920465958262
300000	-10674.432769481578	-9357.352638068895	-1317.0801314126845	1398.1882708091825	14901.785025638717	20	0	332.9901974480706	350.57508844224924	148.4	20.470588235294116	285.15	432.55	513.0	617.0	2.1491580402229102E-6	212.10123044746732	1593.1211515055782	3.82422597736006E-4	0.3093281867899779	0.28368727605476235	0.18950707307807294	0.14003107882142904	0.3867745720457357	4.3835090830048244	6.314635156820146	-5.289819963562145	0.0	-0.3093281867899779	-2.6930005145546216	-9.850887596467032	-13.815510557964274	0	-9.615805480084347	621.8117291908175
310000	-10394.471354931857	-9079.986947029822	-1314.4844079020356	1693.7471405767712	16316.541767599614	20	0	519.1394789937283	330.0077407080104	142.05	24.5	298.65	439.7	0.0	734.0	2.2196340285176897E-6	229.25320024487277	1860.8967431999547	3.8560182290257866E-4	0.3218451626945994	0.2843157171654615	0.19150525212731043	0.14003107882142904	0.384147951885799	4.5244390376732255	6.328623316226906	-5.020034677669197	0.0	-0.3218451626945994	-2.7346424774768376	-9.77801199571105	-13.815510557964274	0	-9.615805480084347	326.25285942322876
320000	-10375.74585019284	-9095.827565042164	-1279.9182851506755	1692.976671363887	17213.925567387825	19	0	425.2711880599341	262.8445172480211	160.89473684210526	27.22222222222222	331.10526315789474	491.0	689.0	674.0	1.621597231548756E-6	263.72911541750443	1971.3571968380263	3.8865057396733795E-4	0.3218451626945994	0.3049651561474675	0.18617726056316908	0.13664077298239713	0.37221681030696624	5.138035795000863	6.341931920902878	-4.833742798992232	0.0	-0.3218451626945994	-2.9084648829655118	-10.498101229159138	-13.815510557964274	0	-9.615805480084347	327.0233286361131
330000	-10329.888582579251	-9074.285020811007	-1255.6035617682453	1780.9406375716032	16334.948812827215	18	0	322.29167955465977	276.40170789328994	151.05555555555554	28.26923076923077	237.38888888888889	387.44444444444446	557.0	276.0	1.5870986882014678E-6	237.59765605366175	2793.5048653463214	3.4607497957201246E-4	0.3218451626945994	0.3049651561474675	0.17928987993710052	0.13798110138430206	0.37776386253112987	4.580159791885615	6.146728864806571	-4.931334541490826	0.0	-0.3218451626945994	-2.750921970582731	-10.548328369027711	-13.815510557964274	0	-9.615805480084347	239.05936242839675
340000	-10536.631413562887	-9281.504353075487	-1255.1270604874005	1559.0074154023293	16781.531396786755	18	0	194.5085756562529	218.95904890681584	177.38888888888889	27.64	307.05555555555554	483.44444444444446	476.0	734.0	1.4024207990300246E-6	258.4332194174564	2079.7373065668403	3.557134435976911E-4	0.34198765805523995	0.3061475804209792	0.18684320826859574	0.12926668076927544	0.37774253054114953	4.580159791885615	6.192683539304902	-4.8314524989115855	0.0	-0.34198765805523995	-2.750921970582731	-10.839519650125597	-13.815510557964274	0	-9.615805480084347	460.99258459767066
350000	-10464.874744934907	-9185.661492062582	-1279.2132528723241	1114.4025549549526	14025.360873005025	19	0	254.02962010482338	192.75375223545922	218.21052631578948	26.25	111.57894736842105	328.7894736842105	0.0	150.0	1.768921801086806E-6	266.7715615029111	1876.663275731369	3.839732179959646E-4	0.3400605323879024	0.3085296953985682	0.19437522459257542	0.1258074383396574	0.37128764166919886	4.20932700568549	6.321471705300779	-4.84013234767036	0.0	-0.3400605323879024	-2.640579653809476	-10.296169845228032	-13.815510557964274	0	-9.615805480084347	905.5974450450474
360000	-10414.624651779553	-9114.7274214457	-1299.8972303338546	1863.4024671857474	18292.44550946695	20	0	218.05978502448343	302.7070272698571	153.6	25.344827586206897	195.6	348.2	191.0	438.0	1.7383233870607066E-6	265.9990319084283	2154.0713236086604	3.7968420287049675E-4	0.29956033583056174	0.28992535724250296	0.2074341410036837	0.1258074383396574	0.3768330634141558	5.660427114551736	6.302496564373236	-4.838159215400487	0.0	-0.29956033583056174	-3.0477482512975778	-10.33653782926257	-13.815510557964274	0	-9.615805480084347	156.59753281425265
370000	-11435.077119983549	-10136.462060850203	-1298.6150591333462	1379.8666367384453	14456.168214344376	20	0	258.143556519666	307.5844306256681	145.45	22.96875	176.6	321.05	267.0	734.0	1.0994326288062955E-6	274.01959114512033	1840.4011392382558	4.501101394638842E-4	0.3056704922260644	0.28992535724250296	0.18160191141915533	0.1258074383396574	0.4026652929986842	4.369951874141125	6.588193327411523	-4.870271325808086	0.0	-0.3056704922260644	-2.6889587073296717	-11.423633255085798	-13.815510557964274	0	-9.615805480084347	640.1333632615547
380000	-10652.541637926179	-9392.737170190594	-1259.8044677355845	1576.6929091888105	14182.20135884396	19	0	150.8738365014132	194.12290569654593	160.52631578947367	26.25	180.31578947368422	339.8421052631579	52.0	29.0	1.436838597623821E-6	247.16314044335473	1611.4204455334798	3.376300614053844E-4	0.2771334314240067	0.2791293427505	0.19324809132127665	0.13864227109180025	0.388980294836423	4.369951874141125	6.1056164247022675	-4.863918531288226	0.0	-0.2771334314240067	-2.6889587073296717	-10.782147829708341	-13.815510557964274	0	-9.615805480084347	443.3070908111895
390000	-10399.033752028052	-9082.454023715442	-1316.5797283126103	1785.3400791920621	15748.767494509444	20	0	273.3550816703589	273.5737510244918	156.8	22.65625	171.9	327.7	50.0	52.0	1.9253324772257233E-6	189.81858834237806	2012.9678105011158	3.536777816751652E-4	0.2955864512830094	0.2809975255657394	0.18739931838224647	0.1310622093743437	0.4005409466776703	4.597359221634686	6.183063806562244	-5.816047647084137	0.0	-0.2955864512830094	-2.7559261862215543	-10.101235542581973	-13.815510557964274	0	-9.615805480084347	234.65992080793785
400000	-10396.626125920564	-9065.501674141266	-1331.1244517792989	1763.189428265682	18913.51984192536	20	0	179.88024398093233	322.0079118996014	157.3	22.272727272727273	215.4	371.7	529.0	29.0	1.4124915030245136E-6	229.13422490609315	2308.5649291388854	3.0590177208143554E-4	0.2955864512830094	0.2809975255657394	0.18280622995981793	0.1310622093743437	0.4051340351000988	4.597359221634686	5.944072162794939	-5.021500753062346	0.0	-0.2955864512830094	-2.7559261862215543	-10.822572836506504	-13.815510557964274	0	-9.615805480084347	256.81057173431805
410000	-10383.46897611241	-9054.540196340335	-1328.9287797720744	1867.1579079928842	18722.466056235105	20	0	235.62557957963259	384.34228982506465	159.25	23.70967741935484	127.25	285.5	0.0	500.0	1.3523112658191012E-6	250.49247169761557	1987.2066755993364	3.1871147554665973E-4	0.27325499960688565	0.308193176147214	0.18314305083093488	0.1310622093743437	0.37760156364750735	4.172413956649215	6.010638979034845	-4.849040157516947	0.0	-0.27325499960688565	-2.6293313208931943	-10.925892445073506	-13.815510557964274	0	-9.615805480084347	152.84209200711575
420000	-10387.5081979509	-9051.502424593862	-1336.0057733570375	1692.9593587762636	18718.96385020621	20	0	532.8645946780769	477.62616294097336	213.45	22.96875	176.35	388.8	35.0	292.0	1.2003339700891466E-6	276.85943066920794	2347.396737589418	3.1851097180468423E-4	0.3247609257527954	0.30148431413043403	0.1875094378444691	0.12409607704827139	0.38691017097682534	5.157602429419151	6.00961108818864	-4.887809619130785	0.0	-0.3247609257527954	-2.913819241758594	-11.211213675311244	-13.815510557964274	0	-9.615805480084347	327.04064122373643
430000	-10368.206368826372	-9036.41441915752	-1331.7919496688526	1967.9370282435773	20620.98884570414	20	0	233.69945756846724	332.583065037715	146.75	23.70967741935484	165.25	311.0	0.0	139.0	1.3121977297242907E-6	313.93139312730284	2148.142796366052	2.71307992577751E-4	0.31303434850525386	0.30125887888500424	0.189047257818447	0.12409607704827139	0.3855977862482772	4.448098982808737	5.755192003351858	-5.412680571563156	0.0	-0.31303434850525386	-2.712169585242403	-10.997624398333802	-13.815510557964274	0	-9.615805480084347	52.06297175642271
440000	-11333.474497441888	-9994.227004652168	-1339.2474927897204	1744.241567410811	19179.82340466631	20	1	190.02984933402615	366.571710591283	180.5	25.344827586206897	163.5	343.0	5.0	345.0	1.1690868113586196E-6	306.75057904829026	2326.235825054955	3.3114046948738804E-4	0.34494476416368625	0.30125887888500424	0.189047257818447	0.12660239384389815	0.3830914694526504	4.042589023703374	6.073484671592276	-5.268084866902906	0.0	-0.34494476416368625	-2.5893731686014188	-11.274822201943678	-13.815510557964274	0	-9.615805480084347	275.75843258918894
450000	-10367.231304887579	-9103.544879016019	-1263.686425871559	1278.6823617422313	16313.99891912253	18	0	74.1737681518022	196.49613896433834	209.61111111111111	25.344827586206897	136.77777777777777	345.3888888888889	207.0	220.0	1.4272409451448338E-6	248.30394323438964	2013.8563446415037	3.116926712836064E-4	0.3417941525305817	0.29869079202513016	0.19815536396010028	0.12660239384389815	0.37655145017087116	4.210164238889101	5.97439091605071	-4.858321087405694	0.0	-0.3417941525305817	-2.640834207458604	-10.797992319222981	-13.815510557964274	0	-9.615805480084347	741.3176382577687
