Sample	posterior	likelihood	prior	Tree.t:seq87_RBD_masked.CFheight	Tree.t:seq87_RBD_masked.CFlength	Tree.t:seq87_RBD_masked.nConv	Tree.t:seq87_RBD_masked.nUselessConvs	Tree.t:seq87_RBD_masked.meanEdgeLength	Tree.t:seq87_RBD_masked.meanDepartureHeight	Tree.t:seq87_RBD_masked.locus.seq87_RBD_masked.meanTractLength	Tree.t:seq87_RBD_masked.locus.seq87_RBD_masked.meanRegionLength	Tree.t:seq87_RBD_masked.locus.seq87_RBD_masked.meanStartSite	Tree.t:seq87_RBD_masked.locus.seq87_RBD_masked.meanEndSite	Tree.t:seq87_RBD_masked.locus.seq87_RBD_masked.randomStartSite	Tree.t:seq87_RBD_masked.locus.seq87_RBD_masked.randomEndSite	rho.t:seq87_RBD_masked	delta.t:seq87_RBD_masked	popSize.t:seq87_RBD_masked	clockRate.c:seq87_RBD_masked	gammaShape.s:seq87_RBD_masked	freqParameter.s:seq87_RBD_masked.1	freqParameter.s:seq87_RBD_masked.2	freqParameter.s:seq87_RBD_masked.3	freqParameter.s:seq87_RBD_masked.4	kappa.s:seq87_RBD_masked	ClockPrior.c:seq87_RBD_masked	deltaPrior.t:seq87_RBD_masked	FrequenciesPrior.s:seq87_RBD_masked	GammaShapePrior.s:seq87_RBD_masked	KappaPrior.s:seq87_RBD_masked	rhoPrior.t:seq87_RBD_masked	popSizePrior.t:seq87_RBD_masked	monophyletic(all)	logP(mrca(all))	mrca.date(all)
4010000	-10365.997211283217	-9050.741856615698	-1315.2553546675188	1807.2211896943732	18983.34081506602	19	0	326.3912966280124	307.47511379606266	162.05263157894737	22.96875	177.47368421052633	338.5263157894737	265.0	639.0	1.0812933182393732E-6	289.203051373253	2390.127175113078	2.8120312134505824E-4	0.31223857571308705	0.2811312912639329	0.1865750030502349	0.13733109455048104	0.39496261113535136	4.776010156857804	5.8105766270149966	-5.001525180534589	0.0	-0.31223857571308705	-2.807335959319796	-11.464097322868028	-13.815510557964274	0	-9.615805480084347	212.77881030562685
4020000	-10368.613599648292	-9062.471410137423	-1306.142189510869	1946.6857746821074	20557.462141020806	19	1	1069.9424954955036	503.57819163114004	182.47368421052633	29.4	210.0	391.4736842105263	311.0	266.0	8.601292946222401E-7	296.568677701274	2504.207027203968	2.487449091292336E-4	0.3137991346714833	0.29216146058857595	0.1906148773324729	0.14177692898571817	0.3754467330932332	4.345758188177982	5.624834152458366	-5.09841517639675	0.0	-0.3137991346714833	-2.6817299616459587	-12.02769343559653	-13.815510557964274	0	-9.615805480084347	73.31422531789258
4030000	-10330.325364720185	-9012.40082615224	-1317.9245385679462	1991.6290475867038	18816.39612770907	20	0	556.0921468323896	406.29434528156685	174.35	26.555555555555557	237.9	411.25	638.0	451.0	1.1790258490384914E-6	243.3181456201952	2315.260681968156	2.837780219913484E-4	0.2802482329066735	0.27769010959172497	0.1906148773324729	0.14177692898571817	0.38991808409008416	5.056762224643334	5.824810375332186	-4.886618391742621	0.0	-0.2802482329066735	-2.8861048915974274	-11.254388227841057	-13.815510557964274	0	-9.615805480084347	28.37095241329621
4040000	-10394.788921388747	-9064.83895027858	-1329.9499711101664	1896.3718026426388	20603.2984383755	20	0	237.22695194334224	381.85429234847675	203.2	24.5	287.1	489.3	136.0	439.0	1.3199928699671663E-6	206.6576678047075	2197.6795077399165	2.45875506723214E-4	0.3250951637847266	0.27769010959172497	0.1906148773324729	0.13997059859935967	0.3917244144764427	4.152196942037449	5.607850803891271	-5.400042419439407	0.0	-0.3250951637847266	-2.623149677452488	-10.983496913936962	-13.815510557964274	0	-9.615805480084347	123.62819735736116
4050000	-10576.10302533421	-9240.489068500548	-1335.6139568336623	1922.1278680144944	21929.092949462218	20	0	247.5829796923621	436.76410590484386	250.95	27.22222222222222	167.0	416.95	0.0	266.0	1.0178235242399452E-6	275.9455724925094	3193.182843451279	2.2338383489919322E-4	0.3250951637847266	0.27608847712029744	0.19118432996813728	0.13997059859935967	0.39275659431220583	3.945591080887071	5.471558687594908	-4.881813795055593	0.0	-0.3250951637847266	-2.5591064086986965	-11.611811018780328	-13.815510557964274	0	-9.615805480084347	97.87213198550558
4060000	-10390.029481703012	-9065.999996536477	-1324.0294851665344	1756.5300842100794	20605.398271322032	20	0	258.0452380387069	402.09805948871605	186.45	26.25	209.8	395.25	23.0	734.0	1.2643882768542287E-6	256.70769128124095	2536.3401213094403	2.3470043087777512E-4	0.36037878138396234	0.3058362229558963	0.19118432996813728	0.1375718870373422	0.36540756003862446	3.945591080887071	5.540836105187378	-4.833129397972742	0.0	-0.36037878138396234	-2.5591064086986965	-11.086351107925273	-13.815510557964274	0	-9.615805480084347	263.4699157899206
4070000	-10381.855563024359	-9046.607043178023	-1335.2485198463357	1891.346845871419	21129.3830456809	20	0	403.9725791091631	395.5740375305699	143.55	24.366666666666667	264.6	407.15	155.0	153.0	1.0730087197427864E-6	231.04537052554343	2441.072058823676	2.591682268427176E-4	0.32454568268444905	0.27259719547573524	0.19232562367845563	0.13682173275162343	0.3982554480941859	4.1597806964051305	5.68575768382474	-4.998635652233433	0.0	-0.32454568268444905	-2.6254702693425624	-11.48282782818141	-13.815510557964274	0	-9.615805480084347	128.65315412858104
4080000	-10353.085405213656	-9026.008572876275	-1327.0768323373816	1904.6820948249222	20356.209575004	20	0	554.0578406362015	360.6016976662766	157.35	26.25	252.85	409.2	0.0	96.0	1.2596421873679232E-6	255.82812596204482	2228.8982547495375	2.711520302566236E-4	0.2920265047269822	0.27259719547573524	0.19176409348005097	0.12634870485897667	0.4092900061852373	4.2938596045104385	5.754310348370311	-4.834442445230532	0.0	-0.2920265047269822	-2.6661541809881637	-11.095360686434056	-13.815510557964274	0	-9.615805480084347	115.31790517507784
4090000	-10456.94029503023	-9114.249318260074	-1342.6909767701563	1772.9764466931972	21315.854119456188	20	0	364.29489300544674	334.69593439811194	211.7	23.70967741935484	296.8	507.5	0.0	76.0	8.846420624990434E-7	267.6785814008354	2438.2122635373785	2.303336035427107E-4	0.312968285448226	0.2982168549558809	0.18094586784889127	0.12634870485897667	0.39448857233625134	4.571347649326809	5.514272064579279	-4.84275366109867	0.0	-0.312968285448226	-2.7483542678519544	-11.957778708716168	-13.815510557964274	0	-9.615805480084347	247.0235533068028
4100000	-10330.589473680482	-9036.315257799328	-1294.2742158811548	2018.883116163402	21172.355156226902	18	0	343.82040310335975	330.93767160331265	165.22222222222223	27.037037037037038	307.8333333333333	472.05555555555554	604.0	627.0	1.8649051218549404E-6	256.2392560354901	2539.7856820955235	2.604314945533706E-4	0.3104594581836902	0.2982168549558809	0.1734210918347056	0.13387348087316234	0.39448857233625134	5.1940147769153215	5.6930593731476	-4.833790177666138	0.0	-0.3104594581836902	-2.923753926260098	-10.174390592509425	-13.815510557964274	0	-9.615805480084347	1.1168838365979354
4110000	-10402.171866458371	-9073.220921937575	-1328.9509445207964	1810.81264783453	20844.206989289363	20	0	197.410273782787	478.68892965652987	211.05	27.22222222222222	340.6	550.65	640.0	734.0	1.1416130162123624E-6	269.3682414820214	2671.4468264164766	2.1906248339756594E-4	0.3005299515584061	0.2903021088444616	0.1813358379461249	0.14095184001834613	0.38741021319106755	3.86580265414711	5.444729008258367	-4.848514328325912	0.0	-0.3005299515584061	-2.5339388539855445	-11.332319185433416	-13.815510557964274	0	-9.615805480084347	209.18735216546997
4120000	-10381.309855117079	-9048.725056128796	-1332.5847989882816	1882.2234684429786	19450.084768888628	20	0	205.2058306529994	282.2509943036074	170.75	25.344827586206897	276.65	446.4	606.0	655.0	8.879409372040625E-7	331.02254990496544	2376.845779504103	2.4132589481780606E-4	0.3483092025581954	0.28495035083384374	0.1793995318396138	0.14288814612485723	0.39276197120168543	4.208068764254511	5.580735152359859	-5.83980205763348	0.0	-0.3483092025581954	-2.6401970485721478	-11.948532767972527	-13.815510557964274	0	-9.615805480084347	137.77653155702137
4130000	-10558.80385449392	-9222.912509267342	-1335.8913452265788	1928.25270155838	19959.812396042165	20	0	406.29940456440625	347.8134510291019	208.3	26.25	270.15	477.45	146.0	734.0	1.3747966118403116E-6	204.3731972789824	2430.5317593725003	2.366833089971852E-4	0.2705027171907867	0.3093282146825174	0.1760791761976601	0.14288814612485723	0.37170446299496546	4.155720649798331	5.552828290535355	-5.449829774825421	0.0	-0.2705027171907867	-2.6242281764864472	-10.886704735605704	-13.815510557964274	0	-9.615805480084347	91.74729844161993
4140000	-10425.031049714045	-9109.370111803622	-1315.660937910423	1898.468749933922	20013.762678770032	19	1	411.6297819044995	454.1257839211812	257.7368421052632	27.22222222222222	273.2631578947368	530.0	574.0	714.0	8.520438574247301E-7	288.7937225189863	2440.9616347515966	2.746167412444261E-4	0.2847387044832866	0.3093282146825174	0.1760791761976601	0.14288814612485723	0.37170446299496546	4.88738381853765	5.773832671045604	-4.996777229932895	0.0	-0.2847387044832866	-2.838872555590343	-12.051236540857056	-13.815510557964274	0	-9.615805480084347	121.53125006607797
4150000	-10434.999092091164	-9090.609038446712	-1344.390053644453	1795.2611282003138	18918.818123054352	20	1	502.4941404660955	490.7169122012518	212.2	24.5	267.65	478.85	528.0	734.0	1.271546430088318E-6	278.0648146980568	2082.19174404082	2.567736837690437E-4	0.3277480042225337	0.3104745971296929	0.1751263358448714	0.14288814612485723	0.3715109209005787	4.059930137178651	5.671868561233308	-4.8962290446478445	0.0	-0.3277480042225337	-2.5947467213400053	-11.072833074584626	-13.815510557964274	0	-9.615805480084347	224.7388717996862
4160000	-10631.680651587634	-9263.571847430001	-1368.1088041576322	1864.8904173167125	22292.306851798698	20	0	486.36307141599883	499.4291148191322	196.15	24.5	278.5	473.65	167.0	403.0	1.9839241026082664E-6	249.30079801428792	3881.350811851898	2.49798074041275E-4	0.2617666143599675	0.32162526888632664	0.18633628513412645	0.13173747436822347	0.36030097161132363	4.675843611093931	5.631044648490393	-4.853856123259032	0.0	-0.2617666143599675	-2.7786382976029573	-10.032694961429636	-13.815510557964274	0	-9.615805480084347	155.1095826832875
4170000	-10475.700036199058	-9105.491705379685	-1370.2083308193721	1894.1001885555158	22649.291113879714	20	1	1377.755011320634	493.14316306985813	237.2	27.22222222222222	213.9	450.1	54.0	734.0	1.3231216141081423E-6	338.4971206335718	3188.521197198045	2.55793586507596E-4	0.37532691500774484	0.30801464812497154	0.19994690589548156	0.13173747436822347	0.36030097161132363	4.738950536829169	5.6661653059557935	-6.063321128185123	0.0	-0.37532691500774484	-2.7967557414795876	-10.977852452421685	-13.815510557964274	0	-9.615805480084347	125.89981144448416
4180000	-10391.859148026375	-9043.205428910362	-1348.6537191160141	2005.3039638762546	22715.207173147763	20	0	540.8411145630785	398.1647989346987	150.55	27.22222222222222	171.25	320.8	0.0	60.0	9.281024326141762E-7	295.9498874582564	3511.868582953066	2.492606964150356E-4	0.3301741026034453	0.30801464812497154	0.18445359171181658	0.1402616437668785	0.36727011639633356	4.842366698893878	5.627877281381995	-5.0894404202850785	0.0	-0.3301741026034453	-2.8261720424233783	-11.838911083856594	-13.815510557964274	0	-9.615805480084347	14.696036123745444
4190000	-10371.163490499968	-9029.244444562297	-1341.919045937672	2005.921096489101	21074.646591196866	20	0	467.121825321725	363.5591414270028	193.35	27.22222222222222	154.05	346.4	404.0	29.0	1.325440424630994E-6	184.53298498113065	2887.23366887984	2.343855806697562E-4	0.2924901867054872	0.30801464812497154	0.18445052969214606	0.1402616437668785	0.3672731784160041	4.536087199244409	5.538927913541849	-5.970015609804469	0.0	-0.2924901867054872	-2.73805418632901	-10.973678671245526	-13.815510557964274	0	-9.615805480084347	14.078903510898954
4200000	-10363.04797191827	-9047.171924977052	-1315.876046941217	1878.7481227148717	19729.917991012164	19	0	412.3037024999271	395.33592030144194	188.0	25.344827586206897	163.31578947368422	350.3157894736842	426.0	734.0	1.4823349859265174E-6	262.0775717297066	2627.2689573056036	2.9477143529015655E-4	0.3815842615850061	0.2989368829701132	0.18445052969214606	0.14933940892173675	0.3672731784160041	4.2333909592582675	5.884751994490207	-4.831824799491234	0.0	-0.3815842615850061	-2.6478860221212512	-10.708598579855893	-13.815510557964274	0	-9.615805480084347	141.25187728512833
4210000	-10356.69998440237	-9043.113173757674	-1313.586810644695	1955.3900097610215	20725.4415078915	19	0	413.9172134228901	331.48721221965553	170.0	26.25	181.42105263157896	350.42105263157896	405.0	502.0	1.0577279226398314E-6	301.50780500895087	2917.0822480429865	2.1373454641786184E-4	0.3121402052556765	0.2881678702445285	0.18445052969214606	0.1414764465802762	0.38590515348304943	4.072605867100515	5.411364194989041	-5.175541113965036	0.0	-0.3121402052556765	-2.5986674740747366	-11.517797944106983	-13.815510557964274	0	-9.615805480084347	64.60999023897853
4220000	-10406.020335352798	-9073.111014820857	-1332.90932053194	1958.0307825843809	21002.458306776556	20	2	314.8863201156226	324.2346493031358	198.35	28.26923076923077	211.7	409.05	0.0	301.0	9.363669363411676E-7	243.49652723384258	2969.3060401585517	2.8659927312200956E-4	0.31378926556730496	0.297565859680515	0.18942420610814523	0.1344632044395489	0.37854672977179105	4.5885251220755086	5.840321342971571	-4.885434461301479	0.0	-0.31378926556730496	-2.753357103406244	-11.817001128219172	-13.815510557964274	0	-9.615805480084347	61.96921741561914
4230000	-10352.082275919074	-9042.926671237237	-1309.1556046818362	1789.8109717259106	19711.250074341235	19	0	295.1990635938791	318.0566058337821	204.73684210526315	26.25	236.89473684210526	440.63157894736844	0.0	679.0	7.982716974750347E-7	265.35368362452533	2753.6198272940346	2.6999536156233983E-4	0.3374874752099787	0.28757577117973737	0.18113992796514822	0.1375556337472349	0.3937286671078797	4.568552470478096	5.747763265503798	-4.836693924303121	0.0	-0.3374874752099787	-2.7475392646310457	-12.214343046863059	-13.815510557964274	0	-9.615805480084347	230.18902827408942
4240000	-10342.778786038865	-9031.911295387159	-1310.8674906517067	1939.7363529650352	21110.71419115733	19	0	280.4712952945015	304.6017850840511	190.89473684210526	28.26923076923077	247.31578947368422	437.2105263157895	398.0	191.0	1.2682687561260308E-6	230.8079492155542	2293.709228527366	2.279502149784546E-4	0.33099548543610124	0.29117791440769586	0.182811042975454	0.13228237550897062	0.3937286671078797	4.790980405738331	5.499684188201542	-5.0013967044331515	0.0	-0.33099548543610124	-2.8115975165729123	-11.07901243938413	-13.815510557964274	0	-9.615805480084347	80.26364703496483
4250000	-10362.558925212486	-9024.459901964829	-1338.0990232476586	1906.743607734378	21024.897100410053	20	0	312.9926910830563	344.45510413075056	198.25	25.344827586206897	210.8	408.05	331.0	631.0	1.0134335557389757E-6	309.1541385341906	2807.154338427791	2.278364993666227E-4	0.32872207695517763	0.30119838725341375	0.17015575560072074	0.13228237550897062	0.396363481636895	4.5232773436452725	5.498986597705036	-5.314187405640499	0.0	-0.32872207695517763	-2.734301971886018	-11.622400960944061	-13.815510557964274	0	-9.615805480084347	113.25639226562203
4260000	-10370.492729708347	-9023.621198755425	-1346.8715309529218	1872.935528487412	22841.785571361375	20	0	510.7891740329984	344.12964425897223	296.0	26.25	233.45	528.45	623.0	295.0	9.988259065773915E-7	316.69683058189423	3057.9355964794354	2.4662414305414923E-4	0.2919821191660829	0.28676720000031874	0.18767289661478673	0.12569819189197287	0.39986171149292177	4.748595605961265	5.612290634699397	-5.473867658239222	0.0	-0.2919821191660829	-2.7995135278566803	-11.658006508061666	-13.815510557964274	0	-9.615805480084347	147.06447151258794
4270000	-10383.031898394505	-9035.618833566296	-1347.4130648282096	1965.3286477933527	21789.818393534977	20	0	533.2604950605221	296.08052107385515	181.05	24.5	219.75	399.8	475.0	734.0	1.0505918332173007E-6	256.86393526678626	2900.576230970813	2.499839145472145E-4	0.32785718665387165	0.27778876572579336	0.1815758581855116	0.14077366459577334	0.39986171149292177	4.579264676760052	5.632139267666209	-4.832928519035	0.0	-0.32785718665387165	-2.750661267137773	-11.534320175917214	-13.815510557964274	0	-9.615805480084347	54.67135220664727
4280000	-10376.8170507861	-9016.385783228097	-1360.4312675580024	1977.3436878306927	21241.296454128984	20	0	509.72610072919497	301.93455774859046	160.9	23.35483870967742	252.55	412.45	450.0	671.0	1.8349842300546486E-6	211.06414330021505	2694.128550871716	2.581649191275416E-4	0.336817488512605	0.2894111434229565	0.1815758581855116	0.12915128689861022	0.39986171149292177	4.625495948302921	5.679945929941372	-5.309905152821196	0.0	-0.336817488512605	-2.7640916404872264	-10.211593037589179	-13.815510557964274	0	-9.615805480084347	42.656312169307284
4290000	-10389.680971383774	-9041.846285065576	-1347.8346863181976	1839.7053253719187	20008.194313477998	20	0	519.2934763177117	360.5433273368809	158.95	22.96875	182.35	340.3	0.0	50.0	1.362430033551416E-6	227.2878606207065	2385.6468915991536	2.6262222356350295E-4	0.33598766258824664	0.2942989265512378	0.1836657815195136	0.13673090637696192	0.3853043855522868	4.625495948302921	5.705679752601323	-5.0449783511868835	0.0	-0.33598766258824664	-2.7640916404872264	-10.9081689103376	-13.815510557964274	0	-9.615805480084347	180.29467462808134
4300000	-10373.576846371252	-9009.360167262403	-1364.2166791088493	1988.3782991776911	22871.748128986368	20	0	825.2029830723795	443.4128038443267	149.7	22.64516129032258	236.45	385.15	610.0	406.0	1.2307129155378378E-6	272.9986656227666	2644.27893842137	2.3713140442772253E-4	0.37723039049659685	0.2942989265512378	0.18602287829626762	0.13673090637696192	0.3829472887755328	4.269120469877256	5.555532260888862	-4.864754600227317	0.0	-0.37723039049659685	-2.6586960000209148	-11.151101033346578	-13.815510557964274	0	-9.615805480084347	31.621700822308867
4310000	-10545.299753532805	-9171.726468865556	-1373.5732846672495	1973.343459877067	23858.27502788335	20	0	469.1675093756606	372.44168785431503	183.8	23.70967741935484	186.1	368.9	175.0	26.0	1.082799738006855E-6	292.34709853689196	2724.730735683552	2.1637734152331716E-4	0.3118509423019135	0.2863649535579455	0.19395685128955995	0.13673090637696192	0.3829472887755328	4.107194946979499	5.427953432612714	-5.040228495383898	0.0	-0.3118509423019135	-2.609335843272097	-11.460708490456394	-13.815510557964274	0	-9.615805480084347	46.65654012293294
4320000	-10390.007096657746	-9035.695355378903	-1354.3117412788433	2008.8057382854058	21425.514178821428	20	0	432.62837613542376	322.6160220706359	195.65	23.70967741935484	183.45	378.1	0.0	646.0	9.326287775693668E-7	226.7720836704664	2119.480424073125	2.4234134516165515E-4	0.3121782229559375	0.2927133489416342	0.1858943705865869	0.12360239130522019	0.3977898891665589	4.329360969599786	5.586807166089075	-5.051780423353316	0.0	-0.3121782229559375	-2.6768190668333562	-11.826884844360125	-13.815510557964274	0	-9.615805480084347	11.194261714594177
4330000	-10384.357574386588	-9040.820358104249	-1343.5372162823394	1938.789162423205	20285.25699186551	20	0	506.24748081896377	335.8731914351363	153.15	24.82758620689655	227.95	380.1	624.0	63.0	9.829361705879566E-7	218.77913970678938	2319.667924451308	2.623267117246553E-4	0.3121782229559375	0.2866525729676444	0.18735291281922573	0.12360239130522019	0.4023921229079098	4.682479873361281	5.7039804756933545	-5.1707934032952965	0.0	-0.3121782229559375	-2.7805495377743314	-11.697394516295066	-13.815510557964274	0	-9.615805480084347	81.21083757679503
4340000	-10377.684200895666	-9025.948235720705	-1351.7359651749614	1943.536680668022	21858.88877430133	20	0	419.48107502556513	296.2151163406374	168.5	26.25	226.6	394.1	15.0	734.0	1.3432103439528596E-6	225.58195620503372	2491.227241756797	2.657920416330921E-4	0.3346625206983278	0.3045056420649129	0.18545911319738786	0.1415477072175381	0.36848753752016133	4.434758047586797	5.7238460809486025	-5.067881886367262	0.0	-0.3346625206983278	-2.7082219837410273	-10.94195881104058	-13.815510557964274	0	-9.615805480084347	76.46331933197803
4350000	-10379.2290296187	-9028.955389770319	-1350.2736398483808	1894.5786773684076	20719.62586281124	20	0	449.97178591502814	378.5847039261902	190.55	23.70967741935484	203.95	393.5	0.0	681.0	9.661884095638806E-7	266.5752470899063	2764.642249385881	2.3708955641477244E-4	0.3346625206983278	0.2827527346221782	0.17362569147836168	0.13725510609589767	0.40636646780356256	4.434758047586797	5.555279829248353	-4.839608313491483	0.0	-0.3346625206983278	-2.7082219837410273	-11.739676080009122	-13.815510557964274	0	-9.615805480084347	125.42132263159237
4360000	-10359.607192386044	-9021.495663452926	-1338.1115289331178	1767.2312559766458	19552.295526142963	20	0	456.5001635129487	384.6823845122605	165.75	25.344827586206897	222.9	387.65	0.0	23.0	1.2016796761713626E-6	191.00994663784385	2598.4805505650734	2.757554316629398E-4	0.336584405825164	0.2827527346221782	0.1820648207400359	0.1324703445353445	0.4027121001024415	4.436893078055203	5.780219635117689	-5.7828870312154494	0.0	-0.336584405825164	-2.7088541512721007	-11.208515456525312	-13.815510557964274	0	-9.615805480084347	252.7687440233542
4370000	-10312.036054304133	-9009.996486410395	-1302.039567893739	1780.1333383989693	18991.611895079976	19	0	371.78471166329365	265.8040223038737	166.8421052631579	26.25	248.94736842105263	414.7894736842105	437.0	58.0	1.106028382939018E-6	239.93449787097552	1882.7029721173456	3.1006688421650395E-4	0.3254807981715983	0.3104696967424329	0.17799286919259436	0.1324703445353445	0.37906708952962836	4.436893078055203	5.9659165872701525	-4.911486413770795	0.0	-0.3254807981715983	-2.7088541512721007	-11.409102067945383	-13.815510557964274	0	-9.615805480084347	239.86666160103073
4380000	-10354.716521967748	-9012.683393161415	-1342.0331288063333	1916.47992126457	20571.21704603107	20	0	489.5285712476496	327.25702464793096	147.2	24.5	276.35	422.55	19.0	630.0	1.2954560332135594E-6	169.43257575318793	2964.21741971613	2.51314680581197E-4	0.342671389047693	0.3104696967424329	0.18364604744492277	0.1324703445353445	0.37341391127729995	4.0523125133283315	5.639966400275835	-6.471453205573227	0.0	-0.342671389047693	-2.5923876095162193	-11.028282080456439	-13.815510557964274	0	-9.615805480084347	103.52007873542993
4390000	-10317.247083056689	-9006.851412840851	-1310.395670215838	1801.921352428983	19731.5486316145	19	0	215.28884377226402	267.6509919217365	188.0	26.25	217.31578947368422	404.3157894736842	361.0	635.0	1.2296660207275408E-6	333.85164837234925	2926.4282727923	2.667780895604213E-4	0.29562851762266196	0.3104696967424329	0.18364604744492277	0.13639886588892317	0.36948538992372126	4.532611048804782	5.729474387018673	-5.921774732095441	0.0	-0.29562851762266196	-2.7370365084030803	-11.1531452157286	-13.815510557964274	0	-9.615805480084347	218.07864757101697
4400000	-10325.31357457016	-8998.389642173655	-1326.9239323965055	1989.3654101062773	19383.3986451634	20	0	312.2077273342093	367.62216634319896	169.35	24.5	249.55	417.9	0.0	317.0	1.3235831645701716E-6	261.57335624304346	2842.933051151513	2.523806710841089E-4	0.3244543925902988	0.3104696967424329	0.18364604744492277	0.13639886588892317	0.36948538992372126	4.84903931941255	5.646222015405316	-4.831456628606324	0.0	-0.3244543925902988	-2.828058528456336	-10.977021033164354	-13.815510557964274	0	-9.615805480084347	30.634589893722705
4410000	-10338.92116937006	-9018.996848202562	-1319.9243211674989	1777.4943341024127	20016.90945917797	20	0	400.64634104392104	395.3260726009331	202.6	27.22222222222222	257.25	458.85	0.0	26.0	1.2466242798592388E-6	283.22244320760916	2321.757599908662	2.5049654122008005E-4	0.31019830796078085	0.27647263531691557	0.18364604744492277	0.14634542295896805	0.3935358942791937	4.224732097979627	5.635156700881742	-4.938817912338945	0.0	-0.31019830796078085	-2.645259394293432	-11.120266514042676	-13.815510557964274	0	-9.615805480084347	242.50566589758728
4420000	-10295.420561958159	-9013.406086494362	-1282.0144754637972	1825.127761735346	19533.81420314705	18	0	256.78926390691436	256.09555839707934	193.77777777777777	27.22222222222222	301.5	494.27777777777777	636.0	633.0	7.872866746749155E-7	242.05772167853135	2432.8167029297992	2.36005331780685E-4	0.2979887198825581	0.3147451455749241	0.18364604744492277	0.14411030272920447	0.35749850425094876	4.656005695079651	5.548732888708719	-4.895346608905827	0.0	-0.2979887198825581	-2.772916485795673	-12.249149869192898	-13.815510557964274	0	-9.615805480084347	194.87223826465402
4430000	-10701.57422279355	-9356.034424147238	-1345.5397986463117	1913.2516211742231	23331.34148961082	20	0	231.25110992448344	266.13095450689065	183.15	25.344827586206897	334.85	517.0	14.0	734.0	8.42965034360039E-7	265.6178352178175	3293.5024380113546	2.780056016847756E-4	0.3504802688604533	0.3147451455749241	0.1949789937874749	0.1257680539361565	0.36450780670144456	5.031572663439899	5.79279857265971	-4.837273553139728	0.0	-0.3504802688604533	-2.879135196460351	-12.077966923745311	-13.815510557964274	0	-9.615805480084347	106.74837882577685
4440000	-10580.552024591607	-9242.718631122669	-1337.8333934689376	1993.8169355580426	22854.54187186201	19	0	556.9191929438971	296.3624086887307	168.0	26.25	245.94736842105263	412.94736842105266	0.0	624.0	8.364446502955399E-7	207.62835312537058	3513.7662243022482	2.8533998703932155E-4	0.3206945895683754	0.31411254845249886	0.18218805678999414	0.14607221955790042	0.3576271751996067	4.7781110835570475	5.8334088366464085	-5.379519417904995	0.0	-0.3206945895683754	-2.8079344533956005	-12.097360771265707	-13.815510557964274	0	-9.615805480084347	26.183064441957413
4450000	-10524.431194617506	-9188.823498133592	-1335.6076964839133	1890.084520342955	21587.187901402427	19	0	244.42250293440836	334.9867982469394	218.52631578947367	24.5	285.6842105263158	503.2105263157895	151.0	324.0	1.224002224633478E-6	242.09621529068716	3065.85583494171	2.573891990813747E-4	0.323249170473952	0.32123448594122717	0.18058835224072067	0.13895028206917212	0.3592268797488801	4.558936168871551	5.67544483212114	-4.8950706400163035	0.0	-0.323249170473952	-2.744733414665874	-11.164237849026504	-13.815510557964274	0	-9.615805480084347	129.9154796570449
4460000	-10648.852070702826	-9333.105341089806	-1315.7467296130203	1544.8007399318003	16328.073768934511	20	1	229.65629742984962	311.378462973505	155.45	26.25	216.65	371.1	0.0	58.0	1.9769555405834015E-6	313.2407657911445	1897.5059630789	3.0572824946205324E-4	0.3416982993136116	0.31794289388142305	0.18700187297433266	0.12472347616711929	0.3703317569771251	4.568445125540179	5.943157920334909	-5.397877367038319	0.0	-0.3416982993136116	-2.7475079604050565	-10.040728320145734	-13.815510557964274	0	-9.615805480084347	475.1992600681997
4470000	-10333.35259232541	-9064.173089763377	-1269.1795025620324	1369.2743197561726	16366.964047835923	18	0	184.45735626175465	213.02914781848034	131.61111111111111	27.22222222222222	303.8888888888889	434.5	87.0	305.0	1.3101536698195248E-6	171.8998029095723	1976.763597423873	3.31667601248194E-4	0.3416982993136116	0.2967326344341759	0.18700187297433266	0.14593373561436646	0.3703317569771251	4.273713030565825	6.076112106933687	-6.38329048410726	0.0	-0.3416982993136116	-2.6600821763496505	-11.001344287840988	-13.815510557964274	0	-9.615805480084347	650.7256802438274
4480000	-10439.487811611098	-9255.654660226415	-1183.8331513846822	1379.7255994652253	15463.864580571335	15	0	161.45248788658603	131.9557132834075	189.93333333333334	31.956521739130434	238.86666666666667	427.8	0.0	307.0	8.618586998433763E-7	260.5510357660364	2058.414781200052	3.375376208975403E-4	0.3407573168542003	0.3008938259827647	0.18700187297433266	0.12342862931687842	0.38867567172602435	4.867161803465536	6.105162011653352	-4.831022266715909	0.0	-0.3407573168542003	-2.8331751514617576	-12.022689381686236	-13.815510557964274	0	-9.615805480084347	640.2744005347747
4490000	-10360.578980271886	-9118.334763723798	-1242.2442165480875	1865.1521436991386	17332.783255786013	18	0	121.11729478525682	346.22741201220526	162.77777777777777	29.4	268.3333333333333	430.1111111111111	350.0	48.0	1.1738033090914433E-6	221.45536633985333	1808.1061031814208	3.410968194931217E-4	0.29355453405004023	0.30957967663003993	0.18217543746931542	0.12825506482189566	0.3799898210787491	4.68076353857207	6.122589539775326	-5.1280992954318005	0.0	-0.29355453405004023	-2.780055370659454	-11.265101604322359	-13.815510557964274	0	-9.615805480084347	154.8478563008614
